PSDC99;Pop_mun_2006;Zone;REG;POL99;TU99;TAU99
675;829;3;42;3;0;0
118;112;3;42;2;0;9
2614;2958;3;42;3;1;0
456;444;3;42;3;0;0
30841;31239;2;42;1;7;9
2177;2425;3;42;4;3;0
2027;2130;3;42;3;1;0
630;683;3;42;3;1;0
1395;1438;3;42;3;0;0
1001;1193;3;42;2;0;9
473;525;3;42;3;0;0
414;453;3;42;4;0;0
662;671;3;42;3;0;0
292;391;3;42;4;0;0
4595;4563;3;42;1;5;6
628;684;3;42;3;0;0
1670;1619;3;42;2;0;9
225;243;3;42;3;0;0
17179;19459;3;42;1;3;2
2985;3161;3;42;3;1;0
829;802;3;42;2;0;9
1783;2023;3;42;3;1;0
493;518;3;42;3;0;0
391;411;3;42;4;0;0
582;615;3;42;2;0;5
329;330;3;42;3;0;0
100;106;3;42;4;0;0
6017;6219;3;42;1;7;9
4400;4656;3;42;3;1;0
693;784;3;42;2;0;9
2494;2645;3;42;3;1;0
191;248;3;42;3;0;0
598;657;3;42;3;1;0
505;543;3;42;4;0;0
1917;1963;3;42;3;0;0
615;634;3;42;3;0;0
1514;1637;3;42;3;0;0
960;1021;3;42;3;0;0
264115;272975;2;42;1;7;9
221;220;3;42;4;0;0
371;405;3;42;3;0;0
1426;1502;3;42;2;0;9
1155;1356;3;42;3;0;0
1528;1581;3;42;3;0;0
186;165;3;42;4;0;0
706;719;3;42;3;0;0
449;544;3;42;3;0;0
335;291;3;42;4;0;0
556;630;3;42;2;0;9
449;460;3;42;4;0;0
444;481;3;42;3;0;0
2373;2748;3;42;2;0;9
1091;1156;3;42;3;2;0
623;687;3;42;2;0;6
697;688;3;42;3;0;0
285;294;3;42;4;0;0
1357;1427;3;42;3;0;0
533;572;3;42;2;0;9
176;176;3;42;3;0;0
177;172;3;42;4;0;0
1281;1342;3;42;3;0;0
373;407;3;42;4;0;0
5597;5670;2;42;1;7;9
1743;1676;3;42;4;0;0
419;428;3;42;4;0;0
337;355;3;42;4;0;0
365;377;3;42;2;0;9
786;792;3;42;3;0;0
1012;1133;3;42;3;2;0
139;137;3;42;4;0;0
682;668;3;42;4;0;0
530;537;3;42;3;0;0
641;710;3;42;2;0;9
704;693;3;42;2;1;9
5462;5809;3;42;2;2;9
5542;5566;3;42;2;2;9
468;454;3;42;3;0;0
582;568;3;42;4;0;0
2473;2662;3;42;3;1;0
543;570;3;42;3;0;0
1590;1605;3;42;2;0;9
1351;1375;3;42;2;0;9
244;253;3;42;2;0;9
496;545;3;42;4;0;0
2993;3098;3;42;2;1;9
433;433;3;42;2;0;9
282;314;3;42;4;0;0
914;1072;3;42;2;0;9
680;662;3;42;2;0;9
1050;1120;3;42;4;0;0
174;164;3;42;3;0;0
470;458;3;42;3;0;0
1484;1631;3;42;4;0;0
1046;1126;3;42;2;0;9
613;765;3;42;2;0;6
568;590;3;42;3;0;0
269;272;3;42;2;0;9
2017;2147;3;42;4;3;0
8170;8008;3;42;1;2;1
382;498;3;42;2;0;9
503;572;3;42;2;0;9
1822;1923;3;42;3;0;0
502;692;3;42;2;0;9
1670;1796;3;42;3;0;0
3832;3930;2;42;1;7;9
335;350;3;42;4;0;0
296;308;3;42;2;0;9
774;854;3;42;2;0;9
170;229;3;42;2;0;9
151;182;3;42;2;0;9
723;725;3;42;3;0;0
754;822;3;42;3;0;0
205;249;3;42;4;0;0
168;181;3;42;2;0;9
982;1063;3;42;3;2;0
344;382;3;42;3;0;0
5386;5575;3;42;3;2;0
1892;1875;3;42;3;2;0
314;309;3;42;2;0;8
1985;2238;3;42;2;0;7
443;446;3;42;2;0;7
618;755;3;42;3;0;0
981;1132;3;42;3;2;0
1080;1250;3;42;2;0;8
1123;1383;3;42;3;0;0
836;872;3;42;2;0;6
400;407;3;42;4;0;0
2206;2514;2;42;1;7;8
708;818;3;42;4;1;0
719;845;3;42;3;0;0
762;816;3;42;2;0;8
495;574;3;42;3;0;0
1572;1632;3;42;3;0;0
2913;3437;3;42;2;1;6
1322;1281;3;42;2;0;8
943;954;3;42;3;1;0
177;187;3;42;3;0;0
202;227;3;42;2;0;6
1124;1274;3;42;3;1;0
313;321;3;42;2;0;6
1830;1837;3;42;4;0;0
1008;1055;3;42;2;0;4
336;376;3;42;3;0;0
599;609;3;42;2;0;8
1058;1106;3;42;3;0;0
427;465;3;42;2;0;6
288;321;3;42;2;0;6
308;348;3;42;2;0;6
2315;2303;3;42;4;1;0
334;359;3;42;3;0;0
816;919;3;42;2;0;7
602;568;3;42;3;0;0
2123;2149;3;42;1;4;4
1409;1618;3;42;3;0;0
3564;3656;3;42;2;1;6
3552;3573;3;42;3;1;0
767;836;3;42;4;0;0
563;625;3;42;3;0;0
324;408;3;42;3;0;0
415;463;3;42;2;0;6
345;394;3;42;3;0;0
879;885;3;42;4;3;0
105;156;3;42;2;0;8
328;344;3;42;2;0;6
953;1024;3;42;2;0;8
5536;6180;2;42;1;7;8
224;273;3;42;3;0;0
3079;3190;3;42;1;4;4
1187;1411;3;42;2;1;8
1505;1599;3;42;2;1;8
883;942;2;42;1;4;6
1620;1786;3;42;3;2;0
10446;10752;3;42;1;4;4
966;888;3;42;3;0;0
436;518;3;42;3;0;0
65136;65713;3;42;1;5;7
326;359;3;42;3;0;0
1988;2299;3;42;3;1;0
1050;1143;3;42;3;0;0
1758;1666;2;42;1;7;8
251;260;3;42;2;0;8
1189;1325;3;42;2;1;8
397;420;3;42;3;0;0
493;479;3;42;2;0;6
883;911;3;42;2;0;6
689;868;3;42;2;0;7
247;314;3;42;2;0;8
1548;1549;3;42;2;0;7
276;270;3;42;3;0;0
270;228;3;42;3;0;0
472;462;3;42;2;0;8
6640;6933;3;42;3;2;0
372;386;3;42;4;3;0
1244;1375;3;42;2;0;8
280;303;3;42;2;0;8
178;201;3;42;2;0;8
401;442;3;42;2;0;6
910;923;3;42;3;1;0
1548;1674;3;42;3;3;0
1020;1063;3;42;2;0;6
2097;2226;3;42;4;1;0
386;399;3;42;2;0;6
1254;1448;3;42;2;1;8
633;727;3;42;2;0;6
967;1155;3;42;2;0;7
288;327;3;42;2;0;6
1292;1385;3;42;4;0;0
594;526;3;42;3;0;0
606;601;3;42;2;1;8
331;335;3;42;3;0;0
561;767;3;42;2;0;8
472;487;3;42;3;0;0
418;412;3;42;2;0;6
257;317;3;42;3;0;0
278;282;3;42;2;0;8
252;299;3;42;3;0;0
375;367;3;42;3;1;0
529;552;3;42;2;1;6
736;754;3;42;4;3;0
768;835;3;42;3;0;0
816;834;3;42;3;0;0
11525;11609;3;42;1;4;4
1314;1351;3;42;3;0;0
144;135;3;42;2;0;8
1176;1205;3;42;2;0;8
605;711;3;42;3;0;0
789;900;3;42;4;3;0
4313;4684;2;42;1;7;8
593;675;3;42;3;0;0
1001;1049;3;42;2;0;6
410;561;3;42;2;0;6
523;663;3;42;3;0;0
784;840;3;42;2;0;7
381;441;3;42;2;0;6
402;456;3;42;2;0;8
2576;2926;2;42;1;4;6
601;619;3;42;2;0;8
627;645;3;42;3;0;0
1218;1395;3;42;2;0;8
785;871;3;42;3;0;0
181;186;3;42;2;0;6
760;821;3;42;2;0;6
173;186;3;42;2;0;6
1586;1650;3;42;2;0;7
1921;2336;2;42;1;4;6
287;323;3;42;3;0;0
432;578;3;42;3;0;0
2057;2132;3;42;3;1;0
1183;1249;3;42;3;0;0
981;1084;3;42;3;0;0
1876;2053;3;42;2;1;8
320;340;3;42;4;3;0
1064;1300;3;42;2;0;7
863;965;3;42;3;0;0
5060;5011;3;42;1;5;7
1578;1643;3;42;2;0;7
511;591;3;42;4;0;0
224;271;3;42;2;0;6
6097;6358;2;42;1;4;6
397;488;3;42;2;0;7
971;1011;3;42;3;3;0
1959;2235;3;42;2;1;8
646;711;3;42;3;0;0
14947;15015;2;42;1;7;8
4170;4531;3;42;1;5;7
3296;3415;3;42;1;4;4
1013;1081;3;42;3;0;0
502;508;3;42;2;0;6
658;902;3;42;2;0;4
499;512;3;42;2;0;6
497;538;3;42;2;0;7
2676;2715;3;42;3;2;0
3739;4210;3;42;2;1;6
827;794;3;42;3;2;0
236;284;3;42;2;0;6
11961;13154;2;42;1;7;8
843;824;3;42;3;0;0
266;317;3;42;2;0;6
417;497;3;42;2;0;6
491;545;3;42;2;0;6
1010;1018;3;42;3;0;0
1569;1772;3;42;3;0;0
1985;2175;3;42;2;0;7
1687;1592;3;42;2;1;8
2104;2057;3;42;4;0;0
276;290;3;42;3;0;0
1572;1571;3;42;1;4;4
935;1033;3;42;1;4;4
928;978;3;42;3;0;0
740;827;3;42;2;0;4
225;244;3;42;3;0;0
1055;1112;3;42;2;0;6
184;193;3;42;2;0;6
289;325;3;42;2;0;6
1632;1747;3;42;4;1;0
297;334;3;42;2;0;6
305;310;3;42;2;0;6
575;607;3;42;1;4;4
585;802;3;42;2;0;7
47;42;3;42;3;0;0
682;705;3;42;2;1;8
305;349;3;42;3;0;0
820;839;3;42;4;3;0
297;297;3;42;2;0;6
5581;5985;2;42;1;7;8
187;250;3;42;3;0;0
414;465;3;42;2;0;6
227;270;3;42;2;0;6
557;529;3;42;3;3;0
499;514;3;42;3;0;0
3329;3232;3;42;3;1;0
189;205;3;42;3;0;0
1147;1260;3;42;3;0;0
1065;1092;3;42;4;0;0
957;1188;3;42;3;0;0
233;304;3;42;3;0;0
724;719;3;42;2;0;6
479;474;3;42;2;0;6
823;785;3;42;3;1;0
290;311;3;42;4;0;0
420;417;3;42;3;3;0
536;541;3;42;2;0;6
419;424;3;42;3;3;0
274;320;3;42;3;0;0
769;844;3;42;3;0;0
291;380;3;42;3;0;0
1912;1785;3;42;3;3;0
2606;3039;2;42;1;7;8
252;303;3;42;2;0;8
825;860;3;42;2;0;6
810;933;3;42;2;0;6
725;760;3;42;4;3;0
110359;110514;2;42;1;7;8
1429;1552;3;42;3;0;0
4884;5041;3;42;4;3;0
912;1013;3;42;2;0;7
436;488;3;42;3;0;0
136;136;3;42;2;0;4
406;537;3;42;3;0;0
2197;2185;3;42;3;2;0
506;528;3;42;2;0;6
369;436;3;42;3;0;0
322;358;3;42;3;0;0
921;972;3;42;3;0;0
585;577;3;42;2;0;7
657;866;3;42;2;0;6
475;445;3;42;3;0;0
568;556;3;42;2;1;6
511;523;3;42;3;0;0
1102;1161;3;42;3;0;0
143;146;3;42;3;0;0
358;379;3;42;2;0;7
424;437;3;42;3;0;0
807;973;3;42;3;0;0
1318;1319;3;42;3;3;0
765;739;3;42;2;0;6
3548;3608;3;42;4;1;0
920;972;3;42;3;0;0
831;884;3;42;3;0;0
1371;1540;3;42;2;0;7
1926;1897;3;42;3;0;0
592;670;3;42;2;0;6
1186;1305;3;42;3;0;0
7946;8356;2;42;1;7;8
972;1027;3;42;3;0;0
2266;2744;2;42;1;7;8
505;505;3;42;2;0;6
967;1095;3;42;3;0;0
180;213;3;42;3;0;0
893;858;3;42;3;3;0
614;658;3;42;2;0;6
414;528;3;42;2;0;6
691;781;3;42;2;0;6
1660;1741;3;42;3;0;0
1630;1696;3;42;2;0;8
583;655;3;42;3;1;0
4929;4973;3;42;4;1;0
3325;3367;2;42;1;7;8
12101;11925;2;42;1;7;8
382;376;3;42;2;0;7
672;693;3;42;2;0;6
244;243;3;42;2;0;4
503;503;3;42;3;0;0
220;220;3;42;2;0;4
1212;1273;3;42;3;1;0
12608;13061;2;42;1;7;8
863;864;3;42;2;0;4
313;325;3;42;4;0;0
396;462;3;42;3;0;0
186;198;3;42;3;0;0
820;892;3;42;4;1;0
665;755;3;42;2;0;6
366;386;3;42;4;0;0
1840;1970;3;42;2;0;6
4187;4620;3;42;3;1;0
280;322;3;42;2;0;6
2657;2477;2;42;1;7;8
759;760;3;42;3;0;0
947;1040;3;42;3;0;0
2440;2486;3;42;3;3;0
66;82;3;42;3;0;0
2035;2049;3;42;4;0;0
2121;2493;3;42;2;1;7
1060;1050;3;42;3;0;0
19961;19875;2;42;1;4;6
5816;5604;3;42;4;2;0
279;302;3;42;3;0;0
5470;5299;2;42;1;7;8
930;1053;3;42;2;1;8
683;720;3;42;2;0;8
255;270;3;42;2;0;6
1378;1478;3;42;2;0;8
946;1063;3;42;3;0;0
508;518;3;42;3;0;0
530;531;3;42;3;0;0
317;328;3;42;3;0;0
2442;2647;3;42;2;1;6
986;1177;3;42;3;2;0
614;647;3;42;4;0;0
317;342;3;42;2;0;6
588;741;3;42;2;0;8
517;574;3;42;2;0;8
6640;7072;3;42;1;4;4
602;644;3;42;2;0;7
1088;1155;3;42;4;3;0
2138;2228;3;42;3;1;0
625;779;3;42;2;0;8
618;622;3;42;2;0;8
3553;3579;2;42;1;7;8
1272;1314;3;42;1;4;4
645;643;3;42;2;0;8
539;590;3;42;2;0;8
625;728;3;42;2;1;6
130;153;3;42;3;0;0
274;299;3;42;2;0;6
228;248;3;42;4;0;0
1305;1389;3;42;4;3;0
339;323;3;42;3;0;0
1911;1935;3;42;2;0;7
662;632;3;42;2;1;8
312;323;3;42;2;0;6
8033;7981;3;42;1;4;4
446;494;3;42;4;0;0
393;468;3;42;3;0;0
448;515;3;42;3;0;0
3594;3714;3;42;1;5;7
312;344;3;42;3;0;0
860;859;3;42;2;1;6
1385;1518;3;42;1;4;4
1633;1947;3;42;3;2;0
486;487;3;42;4;0;0
639;666;3;42;2;0;7
526;564;3;42;2;0;6
2979;2873;3;42;1;4;4
3108;3452;2;42;1;4;6
478;531;3;42;2;0;7
519;589;3;42;3;0;0
2382;2301;3;42;3;2;0
323;401;3;42;2;0;6
930;905;3;42;2;0;7
1178;1383;3;42;2;1;6
746;878;3;42;3;0;0
505;555;3;42;2;0;6
473;491;3;42;2;0;7
1593;1714;3;42;1;4;4
362;567;3;42;3;0;0
304;331;3;42;3;0;0
554;678;3;42;2;0;6
555;586;3;42;2;0;6
816;904;3;42;3;1;0
1692;1705;3;42;1;5;7
610;730;3;42;2;0;7
1051;1214;3;42;2;0;7
1232;1184;3;42;2;0;7
211;198;3;42;4;0;0
303;325;3;42;2;0;6
1875;1923;3;42;1;4;4
334;382;3;42;2;0;6
7180;7524;3;42;1;5;7
10226;10708;2;42;1;7;8
15026;14371;2;42;1;7;8
690;793;3;42;3;0;0
351;380;3;42;3;1;0
972;1029;3;42;3;0;0
430;465;3;42;2;0;6
850;815;3;42;1;4;4
257;295;3;42;2;0;6
391;394;3;42;3;0;0
2356;2544;3;42;2;1;8
857;880;3;42;2;0;7
1024;1006;3;42;2;0;8
248;306;3;82;2;0;2
232;244;3;82;4;0;0
2673;2726;2;82;1;7;9
690;686;3;82;2;0;9
427;527;2;82;1;7;9
4948;5055;3;82;4;1;0
2178;2497;3;82;3;0;0
475;537;3;82;2;0;9
4744;4996;2;82;1;7;9
5777;6020;3;82;2;3;9
483;532;3;82;4;0;0
3106;3199;2;82;1;5;6
940;1063;3;82;4;0;0
106;126;3;82;4;0;0
116;120;3;82;4;0;0
701;731;3;82;2;0;9
1905;1987;3;82;4;0;0
5840;7113;3;82;4;2;0
613;641;2;82;1;7;9
1830;2137;3;82;2;0;9
395;462;3;82;2;0;9
1205;1322;3;82;3;0;0
1823;1973;3;82;2;0;9
2670;2604;3;82;4;2;0
363;430;3;82;2;0;9
11207;11658;2;82;1;7;9
4555;5243;2;82;1;7;9
37369;38919;2;82;1;7;9
574;706;3;82;2;0;9
752;966;3;82;2;0;9
1739;1973;3;82;2;3;9
2172;2288;3;82;1;7;9
41233;41418;3;82;1;7;9
328;380;3;82;2;0;6
856;951;3;82;4;0;0
617;759;3;82;4;0;0
714;803;3;82;4;0;0
575;667;3;82;2;0;9
4955;4961;2;82;1;7;9
157;196;3;82;4;0;0
382;484;3;82;2;0;9
7832;7967;3;82;1;7;9
4377;4835;2;82;1;7;9
993;1053;3;82;4;0;0
3874;4183;2;82;1;7;9
964;1057;3;82;2;0;9
1064;1204;3;82;2;0;9
2590;2678;2;82;1;7;9
1873;2067;3;82;2;0;9
933;945;3;82;2;0;9
3903;3896;3;82;1;7;9
442;466;3;82;3;2;0
315;322;3;82;4;0;0
1073;1215;2;82;1;7;9
1313;1509;3;82;2;0;9
471;530;3;82;2;0;9
349;354;3;82;4;0;0
1299;1396;2;82;1;7;9
554;595;3;82;4;0;0
941;981;3;82;2;0;6
616;697;3;82;4;0;0
3420;3775;2;82;1;7;9
3424;3626;3;82;1;4;5
745;717;3;82;4;0;0
4241;3975;3;82;4;1;0
1134;1156;3;82;2;0;9
2609;2570;2;82;1;7;9
8002;8639;2;82;1;7;9
1047;1184;3;82;4;0;0
897;911;2;82;1;7;9
7589;8661;2;82;1;7;9
370;432;3;82;2;0;2
1256;1250;2;82;1;5;6
112;158;3;82;2;0;9
2288;2622;2;82;1;7;9
717;904;3;82;4;0;0
660;728;3;82;2;0;9
1141;1347;3;82;2;0;9
18011;18249;2;82;1;7;9
215;224;3;82;4;0;0
794;926;3;82;2;3;9
1190;1228;3;82;4;0;0
1286;1300;2;82;1;7;9
2025;2053;3;82;2;0;9
2721;2702;2;82;1;7;9
6721;6337;2;82;1;7;9
11324;11667;2;82;1;7;9
818;770;3;82;2;0;9
18437;18454;2;82;1;7;9
8050;7807;3;82;1;5;6
1033;1199;3;82;4;0;0
4133;4673;3;82;1;7;9
742;747;3;82;4;0;0
7873;8477;2;82;1;7;9
608;712;3;82;2;0;9
333;439;3;82;4;0;0
1182;1301;3;82;4;0;0
8330;8258;2;82;1;7;9
537;529;3;82;2;0;6
605;657;3;82;2;0;2
792;812;3;82;3;2;0
384;403;3;82;4;0;0
852;850;3;82;1;5;6
769;893;3;82;2;0;9
871;1034;3;82;4;0;0
671;713;3;82;4;0;0
626;688;3;82;4;0;0
1477;1668;3;82;3;0;0
449;493;3;82;2;0;9
4719;5110;2;82;1;7;9
758;769;3;82;2;0;9
1392;1633;2;82;1;5;6
4151;4394;2;82;1;5;6
2733;3007;2;82;1;7;9
3090;3307;2;82;1;7;9
2126;2277;3;82;1;7;9
763;824;3;82;2;0;9
511;578;3;82;3;0;0
2157;2282;2;82;1;7;9
1368;1570;2;82;1;7;9
445452;472305;2;82;1;7;9
363;426;3;82;4;0;0
831;873;2;82;1;7;9
574;631;3;82;2;0;9
3091;3218;2;82;1;7;9
470;505;3;82;4;0;0
569;608;3;82;4;2;0
163;202;3;82;4;0;0
2696;3128;3;82;2;1;9
637;670;3;82;4;0;0
3411;3450;2;82;1;7;9
178;198;3;82;2;0;9
895;988;3;82;4;0;0
2322;2377;2;82;1;7;9
367;358;3;82;3;0;0
365;405;3;82;2;0;9
1358;1388;3;82;3;0;0
1687;1991;2;82;1;7;9
4672;5229;3;82;2;1;9
6733;6580;2;82;1;7;9
7062;7093;2;82;1;7;9
503;595;3;82;2;3;9
735;711;3;82;4;0;0
523;570;3;82;2;0;9
662;685;3;82;1;3;2
1976;2156;2;82;1;7;9
25183;25694;2;82;1;7;9
325;337;3;82;4;0;0
1020;1352;3;82;4;0;0
9963;9971;2;82;1;7;9
859;1169;2;82;2;0;9
1580;1823;3;82;2;0;9
824;939;3;82;4;0;0
1804;2109;2;82;1;5;6
2136;2464;3;82;1;3;2
548;478;3;82;4;0;0
721;824;3;82;2;0;6
834;956;3;82;4;0;0
419;450;3;82;4;0;0
1121;1164;3;82;4;0;0
2657;2867;3;82;2;2;9
267;310;3;82;4;0;0
905;963;3;82;4;0;0
267;276;3;82;2;0;9
488;528;3;82;2;0;6
1134;1264;2;82;1;7;9
596;598;3;82;4;0;0
896;1054;3;82;2;0;9
1919;2148;3;82;2;3;9
629;732;3;82;3;0;0
784;829;3;82;2;0;9
575;620;3;82;2;0;2
1797;1962;3;82;2;3;9
3214;3546;3;82;2;1;9
1762;1872;3;82;2;3;9
578;651;3;82;4;0;0
1379;1516;3;82;2;0;9
182;257;3;82;2;0;9
110;146;3;82;3;0;0
384;372;3;82;4;0;0
273;302;3;82;4;0;0
856;927;3;82;2;0;9
233;232;3;82;4;0;0
213;221;3;82;4;0;0
536;630;3;82;4;0;0
546;662;3;82;3;0;0
1808;1911;3;82;1;4;6
1608;1804;2;82;1;7;9
5392;5388;2;82;1;7;9
107;123;3;82;3;0;0
960;1120;3;82;1;4;6
6154;6340;2;82;1;7;9
1148;1173;3;82;2;0;9
402;502;3;82;4;0;0
1519;1750;3;82;3;0;0
608;652;3;82;3;0;0
15671;16589;2;82;1;7;9
1353;1357;3;82;1;3;2
1167;1225;3;82;4;0;0
21193;22208;3;82;1;7;9
860;963;3;82;2;0;9
19221;19944;2;82;1;7;9
4743;4667;2;82;1;7;9
3832;4104;3;82;3;1;0
2385;2430;2;82;2;2;9
1123;1329;3;82;2;3;9
553;592;3;82;4;0;0
112;112;3;82;4;0;0
2275;2597;3;82;4;2;0
381;397;2;82;1;7;9
616;656;3;82;2;0;9
862;899;3;82;4;0;0
768;812;3;82;3;0;0
507;527;3;82;2;0;9
631;700;3;82;4;0;0
874;931;3;82;4;0;0
1768;1960;3;82;2;0;9
1703;1839;3;82;4;0;0
215;244;3;82;2;0;9
726;793;3;82;2;0;9
864;958;3;82;1;3;2
59;64;3;82;4;0;0
508;527;3;82;2;0;2
3429;3834;3;82;2;1;9
2100;2166;3;82;2;0;9
641;674;3;82;4;0;0
245;280;3;82;2;0;9
1983;2184;3;82;2;3;9
948;1093;3;82;1;7;9
1203;1384;3;82;2;0;9
1380;1604;3;82;1;4;6
512;481;3;82;2;0;9
687;682;3;82;2;0;9
3069;3382;3;82;4;1;0
993;1082;3;82;2;0;9
650;675;3;82;4;0;0
1870;1979;3;82;2;0;9
572;789;3;82;4;0;0
10420;10673;3;82;1;3;2
15977;18209;2;82;1;7;9
625;729;3;82;2;0;9
999;1038;3;82;3;0;0
293;293;3;82;4;0;0
2483;2456;3;82;4;2;0
2451;2724;3;82;2;0;9
3402;3467;2;82;1;7;9
101;100;3;82;4;0;0
558;675;3;82;2;0;9
441;581;3;82;3;0;0
714;807;3;82;3;0;0
4175;4615;2;82;1;7;9
39154;40300;2;82;1;7;9
766;946;3;82;3;0;0
275;304;3;82;4;0;0
56061;57179;2;82;1;7;9
4000;4320;2;82;1;7;9
127;118;3;82;4;0;0
610;730;3;82;3;0;0
30647;34188;2;82;1;5;6
640;739;3;82;3;0;0
124215;136473;3;82;1;7;9
1614;1740;3;82;4;0;0
2743;3007;2;82;1;7;9
769;957;3;82;2;0;9
3317;3472;3;82;2;1;9
9049;9267;2;82;1;7;9
3883;3913;2;82;1;7;9
9259;9486;2;82;1;7;9
24193;24668;2;82;1;7;9
8469;9531;2;82;1;7;9
11140;11562;2;82;1;7;9
4657;4726;2;82;1;7;9
5363;5729;2;82;1;7;9
1094;1265;3;82;2;0;9
1483;1615;3;82;2;1;9
28009;28738;3;82;1;7;9
10283;11280;2;82;1;7;9
2335;2661;2;82;1;7;9
3098;3436;3;82;2;1;9
28367;29562;2;82;1;7;9
5597;6094;3;82;2;3;9
4694;4855;3;82;2;3;9
4133;4345;3;82;2;1;9
40974;40746;2;82;1;7;9
5063;5198;2;82;1;7;9
4336;4171;2;82;1;7;9
1693;1849;2;82;1;7;9
2388;2451;2;82;1;7;9
1258;1478;3;82;2;0;9
2256;2527;2;82;1;7;9
4618;5031;2;82;1;7;9
2019;2323;3;82;2;0;9
2083;2252;3;82;2;0;9
303;322;3;43;2;0;2
204;247;3;43;4;0;0
55;70;3;43;4;0;0
251;317;3;43;2;0;1
122;135;3;43;3;0;0
1849;1633;3;43;4;0;0
224;281;3;43;3;0;0
219;169;3;43;4;0;0
141;114;3;43;4;0;0
89;96;3;43;4;0;0
293;353;3;43;3;0;0
754;697;3;43;4;0;0
106;88;3;43;4;0;0
288;347;3;43;3;0;0
304;313;3;43;4;0;0
194;184;3;43;4;0;0
226;236;3;43;4;0;0
424;455;3;43;1;3;2
128;120;3;43;2;0;5
163;213;3;43;2;0;5
148;190;3;43;3;0;0
134;127;3;43;4;0;0
165;165;3;43;4;0;0
362;405;3;43;2;0;2
234;243;3;43;4;0;0
2904;2676;3;43;1;3;2
78;69;3;43;4;0;0
151;150;3;43;2;0;5
190;214;3;43;3;0;0
46;41;3;43;2;0;2
564;574;3;43;3;0;0
41;36;3;43;3;0;0
142;175;3;43;4;0;0
138;150;3;43;2;0;8
263;272;3;43;4;0;0
214;260;3;43;2;0;5
268;291;3;43;2;0;8
155;243;3;43;2;0;5
497;461;3;43;3;0;0
69;59;3;43;3;0;0
266;266;3;43;2;0;2
399;414;3;43;2;0;5
332;374;3;43;2;0;8
312;297;3;43;3;0;0
93;99;3;43;2;0;5
94;119;3;43;3;0;0
91;108;3;43;4;0;0
61;96;3;43;2;0;8
37;44;3;43;4;0;0
116;120;3;43;4;0;0
74;79;3;43;4;0;0
204;228;3;43;2;0;2
539;529;3;43;1;3;2
299;317;3;43;4;0;0
76;120;3;43;2;0;8
739;957;3;43;2;0;2
383;467;3;43;2;0;8
239;257;3;43;2;0;8
65;69;3;43;3;0;0
112;109;3;43;3;0;0
202;226;3;43;4;0;0
129;120;3;43;2;0;7
56;75;3;43;3;0;0
172;153;3;43;4;0;0
60;65;3;43;3;0;0
67;47;3;43;4;0;0
52;44;3;43;4;0;0
68;68;3;43;4;0;0
93;93;3;43;3;0;0
252;228;3;43;4;0;0
103;140;3;43;3;0;0
287;336;3;43;2;0;8
225;205;3;43;3;0;0
91;86;3;43;4;0;0
442;462;3;43;2;0;5
239;258;3;43;2;0;2
212;268;3;43;2;0;1
89;94;3;43;4;0;0
431;434;3;43;4;0;0
423;526;3;43;2;0;8
420;519;3;43;2;0;8
80;78;3;43;4;0;0
106;118;3;43;4;0;0
126;143;3;43;3;0;0
54;48;3;43;4;0;0
62;93;3;43;2;0;5
59;51;3;43;4;0;0
125;154;3;43;2;0;8
751;782;3;43;1;3;2
293;308;3;43;3;0;0
509;521;3;43;4;0;0
564;613;3;43;2;3;7
253;247;3;43;3;0;0
212;211;3;43;2;0;2
64;61;3;43;4;0;0
83;93;3;43;3;0;0
461;463;3;43;3;0;0
203;231;3;43;2;0;8
199;205;3;43;3;0;0
593;636;3;43;4;0;0
77;96;3;43;2;0;5
127;118;3;43;4;0;0
283;279;3;43;2;0;8
296;312;3;43;2;0;8
225;229;3;43;2;0;5
217;207;3;43;4;0;0
111;150;3;43;3;0;0
233;213;3;43;4;0;0
169;193;3;43;2;0;5
659;671;3;43;2;0;7
1147;1235;3;43;1;5;7
143;154;3;43;2;0;8
335;356;3;43;2;0;8
3310;3552;3;43;3;2;0
713;817;3;43;2;0;7
1828;1864;3;43;4;0;0
87;91;3;43;2;0;2
217;217;3;43;2;0;2
119;142;3;43;3;0;0
112;103;3;43;3;0;0
431;422;3;43;1;3;2
96;129;3;43;4;0;0
329;350;3;43;4;0;0
615;688;3;43;2;0;2
219;250;3;43;4;0;0
196;211;3;43;2;0;5
48;48;3;43;4;0;0
357;417;3;43;2;0;5
201;229;3;43;4;0;0
102;89;3;43;4;0;0
44;53;3;43;2;0;5
126;130;3;43;2;0;5
138;151;3;43;3;0;0
149;127;3;43;4;0;0
37;33;3;43;4;0;0
292;331;3;43;2;0;8
123;140;3;43;3;0;0
202;227;3;43;2;0;7
79;79;3;43;2;0;5
695;685;3;43;2;0;7
183;240;3;43;2;0;8
39;32;3;43;4;0;0
354;358;3;43;3;0;0
140;122;3;43;4;0;0
232;308;3;43;2;0;8
751;822;3;43;3;0;0
80;87;3;43;4;0;0
441;433;3;43;3;0;0
119;124;3;43;2;0;5
86;106;3;43;4;0;0
249;283;3;43;2;0;7
405;496;3;43;2;0;5
379;366;3;43;2;0;5
48;52;3;43;2;0;5
496;538;3;43;4;0;0
190;178;3;43;2;0;5
424;415;3;43;4;0;0
672;659;3;43;4;0;0
180;206;3;43;4;0;0
124;101;3;43;4;0;0
1392;1342;3;43;4;0;0
93;107;3;43;3;0;0
112;119;3;43;2;0;8
