CODGEO,LIBCOM_2014,REG,DEP,Zonage
45200,Ménestreau-en-Villette,24,45,3
45201,Mérinville,24,45,3
45202,Messas,24,45,3
45203,Meung-sur-Loire,24,45,3
45204,Mézières-lez-Cléry,24,45,3
45205,Mézières-en-Gâtinais,24,45,3
45206,Mignères,24,45,3
45207,Mignerette,24,45,3
45208,Montargis,24,45,3
45209,Montbarrois,24,45,3
45210,Montbouy,24,45,3
45211,Montcorbon,24,45,3
45212,Montcresson,24,45,3
45213,Montereau,24,45,3
45214,Montigny,24,45,3
45215,Montliard,24,45,3
45216,Mormant-sur-Vernisson,24,45,3
45217,Morville-en-Beauce,24,45,3
45218,Le Moulinet-sur-Solin,24,45,3
45219,Moulon,24,45,3
45220,Nancray-sur-Rimarde,24,45,3
45221,Nangeville,24,45,3
45222,Nargis,24,45,3
45223,Nesploy,24,45,3
45224,Neuville-aux-Bois,24,45,3
45225,La Neuville-sur-Essonne,24,45,3
45226,Neuvy-en-Sullias,24,45,3
45227,Nevoy,24,45,3
45228,Nibelle,24,45,3
45229,Nogent-sur-Vernisson,24,45,3
45230,Noyers,24,45,3
45231,Oison,24,45,3
45232,Olivet,24,45,2
45233,Ondreville-sur-Essonne,24,45,3
45234,Orléans,24,45,2
45235,Ormes,24,45,2
45236,Orveau-Bellesauve,24,45,3
45237,Orville,24,45,3
45238,Ousson-sur-Loire,24,45,3
45239,Oussoy-en-Gâtinais,24,45,3
45240,Outarville,24,45,3
45241,Ouvrouer-les-Champs,24,45,3
45242,Ouzouer-des-Champs,24,45,3
45243,Ouzouer-sous-Bellegarde,24,45,3
45244,Ouzouer-sur-Loire,24,45,3
45245,Ouzouer-sur-Trézée,24,45,3
45246,Pannecières,24,45,3
45247,Pannes,24,45,3
45248,Patay,24,45,3
45249,Paucourt,24,45,3
45250,Pers-en-Gâtinais,24,45,3
45251,Pierrefitte-ès-Bois,24,45,3
45252,Pithiviers,24,45,3
45253,Pithiviers-le-Vieil,24,45,3
45254,Poilly-lez-Gien,24,45,3
45255,Préfontaines,24,45,3
45256,Presnoy,24,45,3
45257,Pressigny-les-Pins,24,45,3
45258,Puiseaux,24,45,3
45259,Quiers-sur-Bézonde,24,45,3
45260,Ramoulu,24,45,3
45261,Rebréchien,24,45,3
45262,Rouvray-Sainte-Croix,24,45,3
45263,Rouvres-Saint-Jean,24,45,3
45264,Rozières-en-Beauce,24,45,3
45265,Rozoy-le-Vieil,24,45,3
45266,Ruan,24,45,3
45267,Saint-Aignan-des-Gués,24,45,3
45268,Saint-Aignan-le-Jaillard,24,45,3
45269,Saint-Ay,24,45,3
45270,Saint-Benoît-sur-Loire,24,45,3
45271,Saint-Brisson-sur-Loire,24,45,3
45272,Saint-Cyr-en-Val,24,45,2
45273,Saint-Denis-de-l'Hôtel,24,45,3
45274,Saint-Denis-en-Val,24,45,2
45275,Saint-Firmin-des-Bois,24,45,3
45276,Saint-Firmin-sur-Loire,24,45,3
45277,Saint-Florent,24,45,3
45278,Sainte-Geneviève-des-Bois,24,45,3
45279,Saint-Germain-des-Prés,24,45,3
45280,Saint-Gondon,24,45,3
45281,Saint-Hilaire-les-Andrésis,24,45,3
45282,Saint-Hilaire-Saint-Mesmin,24,45,2
45283,Saint-Hilaire-sur-Puiseaux,24,45,3
45284,Saint-Jean-de-Braye,24,45,2
45285,Saint-Jean-de-la-Ruelle,24,45,2
45286,Saint-Jean-le-Blanc,24,45,2
45287,Saint-Loup-de-Gonois,24,45,3
45288,Saint-Loup-des-Vignes,24,45,3
45289,Saint-Lyé-la-Forêt,24,45,3
45290,Saint-Martin-d'Abbat,24,45,3
45291,Saint-Martin-sur-Ocre,24,45,3
45292,Saint-Maurice-sur-Aveyron,24,45,3
45293,Saint-Maurice-sur-Fessard,24,45,3
45294,Saint-Michel,24,45,3
45296,Saint-Péravy-la-Colombe,24,45,3
45297,Saint-Père-sur-Loire,24,45,3
45298,Saint-Pryvé-Saint-Mesmin,24,45,2
45299,Saint-Sigismond,24,45,3
45300,Sandillon,24,45,3
45301,Santeau,24,45,3
45302,Saran,24,45,2
45303,Sceaux-du-Gâtinais,24,45,3
45305,Seichebrières,24,45,3
45306,La Selle-en-Hermoy,24,45,3
45307,La Selle-sur-le-Bied,24,45,3
45308,Semoy,24,45,2
45309,Sennely,24,45,3
45310,Sermaises,24,45,3
45311,Sigloy,24,45,3
45312,Solterre,24,45,3
45313,Sougy,24,45,3
45314,Sully-la-Chapelle,24,45,3
45315,Sully-sur-Loire,24,45,3
45316,Sury-aux-Bois,24,45,3
45317,Tavers,24,45,3
45320,Thignonville,24,45,3
45321,Thimory,24,45,3
45322,Thorailles,24,45,3
45323,Thou,24,45,3
45324,Tigy,24,45,3
45325,Tivernon,24,45,3
45326,Tournoisis,24,45,3
45327,Traînou,24,45,3
45328,Treilles-en-Gâtinais,24,45,3
45329,Triguères,24,45,3
45330,Trinay,24,45,3
45331,Vannes-sur-Cosson,24,45,3
45332,Varennes-Changy,24,45,3
45333,Vennecy,24,45,3
45334,Vieilles-Maisons-sur-Joudry,24,45,3
45335,Vienne-en-Val,24,45,3
45336,Viglain,24,45,3
45337,Villamblain,24,45,3
45338,Villemandeur,24,45,3
45339,Villemoutiers,24,45,3
45340,Villemurlin,24,45,3
45341,Villeneuve-sur-Conie,24,45,3
45342,Villereau,24,45,3
45343,Villevoques,24,45,3
45344,Villorceau,24,45,3
45345,Vimory,24,45,3
45346,Vitry-aux-Loges,24,45,3
45347,Vrigny,24,45,3
45348,Yèvre-la-Ville,24,45,3
46001,Albas,73,46,3
46002,Albiac,73,46,3
46003,Alvignac,73,46,3
46004,Anglars,73,46,3
46005,Anglars-Juillac,73,46,3
46006,Anglars-Nozac,73,46,3
46007,Arcambal,73,46,3
46008,Les Arques,73,46,3
46009,Assier,73,46,3
46010,Aujols,73,46,3
46011,Autoire,73,46,3
46012,Aynac,73,46,3
46013,Bach,73,46,3
46014,Bagat-en-Quercy,73,46,3
46015,Bagnac-sur-Célé,73,46,3
46016,Baladou,73,46,3
46017,Bannes,73,46,3
46018,Le Bastit,73,46,3
46019,Beaumat,73,46,3
46020,Beauregard,73,46,3
46021,Béduer,73,46,3
46022,Bélaye,73,46,3
46023,Belfort-du-Quercy,73,46,3
46024,Belmont-Bretenoux,73,46,3
46025,Belmontet,73,46,3
46026,Belmont-Sainte-Foi,73,46,3
46027,Berganty,73,46,3
46028,Bétaille,73,46,3
46029,Biars-sur-Cère,73,46,3
46030,Bio,73,46,3
46031,Blars,73,46,3
46032,Boissières,73,46,3
46033,Le Boulvé,73,46,3
46034,Le Bourg,73,46,3
46035,Boussac,73,46,3
46036,Le Bouyssou,73,46,3
46037,Bouziès,73,46,3
46038,Bretenoux,73,46,3
46039,Brengues,73,46,3
46040,Cabrerets,73,46,3
46041,Cadrieu,73,46,3
46042,Cahors,73,46,3
46043,Cahus,73,46,3
46044,Caillac,73,46,3
46045,Cajarc,73,46,3
46046,Calamane,73,46,3
46047,Calès,73,46,3
46048,Calviac,73,46,3
46049,Calvignac,73,46,3
46050,Cambayrac,73,46,3
46051,Cambes,73,46,3
46052,Camboulit,73,46,3
46053,Camburat,73,46,3
46054,Caniac-du-Causse,73,46,3
46055,Capdenac,73,46,3
46056,Carayac,73,46,3
46057,Cardaillac,73,46,3
46058,Carennac,73,46,3
46059,Carlucet,73,46,3
46060,Carnac-Rouffiac,73,46,3
46061,Cassagnes,73,46,3
46062,Castelfranc,73,46,3
46063,Castelnau-Montratier,73,46,3
46064,Catus,73,46,3
46065,Cavagnac,73,46,3
46066,Cazals,73,46,3
46067,Cazillac,73,46,3
46068,Cénevières,73,46,3
46069,Cézac,73,46,3
46070,Cieurac,73,46,3
46071,Comiac,73,46,3
46072,Concorès,73,46,3
46073,Concots,73,46,3
46074,Condat,73,46,3
46075,Corn,73,46,3
46076,Cornac,73,46,3
46077,Cours,73,46,3
46078,Couzou,73,46,3
46079,Cras,73,46,3
46080,Crayssac,73,46,3
46081,Crégols,73,46,3
46082,Cremps,73,46,3
46083,Cressensac,73,46,3
46084,Creysse,73,46,3
46085,Cuzac,73,46,3
46086,Cuzance,73,46,3
46087,Dégagnac,73,46,3
46088,Douelle,73,46,3
46089,Duravel,73,46,3
46090,Durbans,73,46,3
46091,Escamps,73,46,3
46092,Esclauzels,73,46,3
46093,Espagnac-Sainte-Eulalie,73,46,3
46094,Espédaillac,73,46,3
46095,Espère,73,46,3
46096,Espeyroux,73,46,3
46097,Estal,73,46,3
46098,Fajoles,73,46,3
46099,Fargues,73,46,3
46100,Faycelles,73,46,3
46101,Felzins,73,46,3
46102,Figeac,73,46,3
46103,Flaugnac,73,46,3
46104,Flaujac-Gare,73,46,3
46105,Flaujac-Poujols,73,46,3
46106,Floirac,73,46,3
46107,Floressas,73,46,3
46108,Fons,73,46,3
46109,Fontanes,73,46,3
46110,Fontanes-du-Causse,73,46,3
46111,Fourmagnac,73,46,3
46112,Francoulès,73,46,3
46113,Frayssinet,73,46,3
46114,Frayssinet-le-Gélat,73,46,3
46115,Frayssinhes,73,46,3
46116,Frontenac,73,46,3
46117,Gagnac-sur-Cère,73,46,3
46118,Gignac,73,46,3
46119,Gigouzac,73,46,3
46120,Gindou,73,46,3
46121,Ginouillac,73,46,3
46122,Gintrac,73,46,3
46123,Girac,73,46,3
46124,Glanes,73,46,3
46125,Gorses,73,46,3
46126,Goujounac,73,46,3
46127,Gourdon,73,46,3
46128,Gramat,73,46,3
46129,Gréalou,73,46,3
46130,Grézels,73,46,3
46131,Grèzes,73,46,3
46132,Issendolus,73,46,3
46133,Issepts,73,46,3
46134,Les Junies,73,46,3
46135,Labastide-du-Haut-Mont,73,46,3
46136,Labastide-du-Vert,73,46,3
46137,Labastide-Marnhac,73,46,3
46138,Labastide-Murat,73,46,3
46139,Labathude,73,46,3
46140,Laburgade,73,46,3
46141,Lacam-d'Ourcet,73,46,3
46142,Lacapelle-Cabanac,73,46,3
46143,Lacapelle-Marival,73,46,3
46144,Lacave,73,46,3
46145,Lachapelle-Auzac,73,46,3
46146,Ladirat,73,46,3
46147,Lagardelle,73,46,3
46148,Lalbenque,73,46,3
46149,Lamagdelaine,73,46,3
46150,Lamativie,73,46,3
46151,Lamothe-Cassel,73,46,3
46152,Lamothe-Fénelon,73,46,3
46153,Lanzac,73,46,3
46154,Laramière,73,46,3
46155,Larnagol,73,46,3
46156,Laroque-des-Arcs,73,46,3
46157,Larroque-Toirac,73,46,3
46158,Lascabanes,73,46,3
46159,Latouille-Lentillac,73,46,3
46160,Latronquière,73,46,3
46161,Lauresses,73,46,3
46162,Lauzès,73,46,3
46163,Laval-de-Cère,73,46,3
46164,Lavercantière,73,46,3
46165,Lavergne,73,46,3
46166,Lebreil,73,46,3
46167,Lentillac-du-Causse,73,46,3
46168,Lentillac-Saint-Blaise,73,46,3
46169,Léobard,73,46,3
46170,Leyme,73,46,3
46171,Lherm,73,46,3
46172,Lhospitalet,73,46,3
46173,Limogne-en-Quercy,73,46,3
46174,Linac,73,46,3
46175,Lissac-et-Mouret,73,46,3
46176,Livernon,73,46,3
46177,Loubressac,73,46,3
46178,Loupiac,73,46,3
46179,Lugagnac,73,46,3
46180,Lunan,73,46,3
46181,Lunegarde,73,46,3
46182,Luzech,73,46,3
46183,Marcilhac-sur-Célé,73,46,3
46184,Marminiac,73,46,3
46185,Martel,73,46,3
46186,Masclat,73,46,3
46187,Mauroux,73,46,3
46188,Maxou,73,46,3
46189,Mayrinhac-Lentour,73,46,3
46190,Mechmont,73,46,3
46191,Mercuès,73,46,3
46192,Meyronne,73,46,3
46193,Miers,73,46,3
46194,Milhac,73,46,3
46195,Molières,73,46,3
46196,Montamel,73,46,3
46197,Le Montat,73,46,3
46198,Montbrun,73,46,3
46199,Montcabrier,73,46,3
46200,Montcléra,73,46,3
46201,Montcuq,73,46,3
46202,Montdoumerc,73,46,3
46203,Montet-et-Bouxal,73,46,3
46204,Montfaucon,73,46,3
46205,Montgesty,73,46,3
46206,Montlauzun,73,46,3
46207,Montredon,73,46,3
46208,Montvalent,73,46,3
46209,Nadaillac-de-Rouge,73,46,3
46210,Nadillac,73,46,3
46211,Nuzéjouls,73,46,3
46212,Orniac,73,46,3
46213,Padirac,73,46,3
46214,Parnac,73,46,3
46215,Payrac,73,46,3
46216,Payrignac,73,46,3
46217,Pern,73,46,3
46218,Pescadoires,73,46,3
46219,Peyrilles,73,46,3
46220,Pinsac,73,46,3
46221,Planioles,73,46,3
46222,Pomarède,73,46,3
46223,Pontcirq,73,46,3
46224,Pradines,73,46,3
46225,Prayssac,73,46,3
46226,Prendeignes,73,46,3
46227,Promilhanes,73,46,3
46228,Prudhomat,73,46,3
46229,Puybrun,73,46,3
46230,Puyjourdes,73,46,3
46231,Puy-l'Évêque,73,46,3
46232,Les Quatre-Routes-du-Lot,73,46,3
46233,Quissac,73,46,3
46234,Rampoux,73,46,3
46235,Reilhac,73,46,3
46236,Reilhaguet,73,46,3
46237,Reyrevignes,73,46,3
46238,Rignac,73,46,3
46239,Le Roc,73,46,3
46240,Rocamadour,73,46,3
46241,Rouffilhac,73,46,3
46242,Rudelle,73,46,3
46243,Rueyres,73,46,3
46244,Sabadel-Latronquière,73,46,3
46245,Sabadel-Lauzès,73,46,3
46246,Saignes,73,46,3
46247,Saillac,73,46,3
46248,Sainte-Alauzie,73,46,3
46249,Saint-Bressou,73,46,3
46250,Saint-Caprais,73,46,3
46251,Saint-Céré,73,46,3
46252,Saint-Cernin,73,46,3
46253,Saint-Chamarand,73,46,3
46254,Saint-Chels,73,46,3
46255,Saint-Cirgues,73,46,3
46256,Saint-Cirq-Lapopie,73,46,3
46257,Saint-Cirq-Madelon,73,46,3
46258,Saint-Cirq-Souillaguet,73,46,3
46259,Saint-Clair,73,46,3
46260,Sainte-Colombe,73,46,3
46261,Sainte-Croix,73,46,3
46262,Saint-Cyprien,73,46,3
46263,Saint-Daunès,73,46,3
46264,Saint-Denis-Catus,73,46,3
46265,Saint-Denis-lès-Martel,73,46,3
46266,Saint-Félix,73,46,3
46267,Saint-Germain-du-Bel-Air,73,46,3
46268,Saint-Géry,73,46,3
46269,Saint-Hilaire,73,46,3
46270,Saint-Jean-de-Laur,73,46,3
46271,Saint-Jean-Lespinasse,73,46,3
46272,Saint-Jean-Mirabel,73,46,3
46273,Saint-Laurent-les-Tours,73,46,3
46274,Saint-Laurent-Lolmie,73,46,3
46275,Saint-Martin-de-Vers,73,46,3
46276,Saint-Martin-Labouval,73,46,3
46277,Saint-Martin-le-Redon,73,46,3
46278,Saint-Matré,73,46,3
46279,Saint-Maurice-en-Quercy,73,46,3
46280,Saint-Médard,73,46,3
46281,Saint-Médard-de-Presque,73,46,3
46282,Saint-Médard-Nicourby,73,46,3
46283,Saint-Michel-de-Bannières,73,46,3
46284,Saint-Michel-Loubéjou,73,46,3
46285,Saint-Pantaléon,73,46,3
46286,Saint-Paul-de-Vern,73,46,3
46287,Saint-Paul-de-Loubressac,73,46,3
46288,Saint-Perdoux,73,46,3
46289,Saint-Pierre-Toirac,73,46,3
46290,Saint-Projet,73,46,3
46291,Saint-Sauveur-la-Vallée,73,46,3
46292,Saint-Simon,73,46,3
46293,Saint-Sozy,73,46,3
46294,Saint-Sulpice,73,46,3
46295,Saint-Vincent-du-Pendit,73,46,3
46296,Saint-Vincent-Rive-d'Olt,73,46,3
46297,Salviac,73,46,3
46298,Sarrazac,73,46,3
46299,Sauliac-sur-Célé,73,46,3
46300,Saux,73,46,3
46301,Sauzet,73,46,3
46302,Sénaillac-Latronquière,73,46,3
46303,Sénaillac-Lauzès,73,46,3
46304,Séniergues,73,46,3
46305,Sérignac,73,46,3
46306,Sonac,73,46,3
46307,Soturac,73,46,3
46308,Soucirac,73,46,3
46309,Souillac,73,46,3
46310,Soulomès,73,46,3
46311,Sousceyrac,73,46,3
46312,Strenquels,73,46,3
46313,Tauriac,73,46,3
46314,Terrou,73,46,3
46315,Teyssieu,73,46,3
46316,Thédirac,73,46,3
46317,Thégra,73,46,3
46318,Thémines,73,46,3
46319,Théminettes,73,46,3
46320,Tour-de-Faure,73,46,3
46321,Touzac,73,46,3
46322,Trespoux-Rassiels,73,46,3
46323,Ussel,73,46,3
46324,Uzech,73,46,3
46325,Vaillac,73,46,3
46326,Valprionde,73,46,3
46327,Valroufié,73,46,3
46328,Varaire,73,46,3
46329,Vaylats,73,46,3
46330,Vayrac,73,46,3
46331,Vers,73,46,3
46332,Viazac,73,46,3
46333,Vidaillac,73,46,3
46334,Le Vigan,73,46,3
46335,Villesèque,73,46,3
46336,Vire-sur-Lot,73,46,3
46337,Mayrac,73,46,3
46338,Bessonies,73,46,3
46339,Saint-Jean-Lagineste,73,46,3
46340,Saint-Pierre-Lafeuille,73,46,3
47001,Agen,72,47,3
47002,Agmé,72,47,3
47003,Agnac,72,47,3
47004,Aiguillon,72,47,3
47005,Allemans-du-Dropt,72,47,3
47006,Allez-et-Cazeneuve,72,47,3
47007,Allons,72,47,3
47008,Ambrus,72,47,3
47009,Andiran,72,47,3
47010,Antagnac,72,47,3
47011,Anthé,72,47,3
47012,Anzex,72,47,3
47013,Argenton,72,47,3
47014,Armillac,72,47,3
47015,Astaffort,72,47,3
47016,Aubiac,72,47,3
47017,Auradou,72,47,3
47018,Auriac-sur-Dropt,72,47,3
47019,Bajamont,72,47,3
47020,Baleyssagues,72,47,3
47021,Barbaste,72,47,3
47022,Bazens,72,47,3
47023,Beaugas,72,47,3
47024,Beaupuy,72,47,3
47025,Beauville,72,47,3
47026,Beauziac,72,47,3
47027,Bias,72,47,3
47028,Birac-sur-Trec,72,47,3
47029,Blanquefort-sur-Briolance,72,47,3
47030,Blaymont,72,47,3
47031,Boé,72,47,3
47032,Bon-Encontre,72,47,3
47033,Boudy-de-Beauregard,72,47,3
47034,Bouglon,72,47,3
47035,Bourgougnague,72,47,3
47036,Bourlens,72,47,3
47037,Bournel,72,47,3
47038,Bourran,72,47,3
47039,Boussès,72,47,3
47040,Brax,72,47,3
47041,Bruch,72,47,3
47042,Brugnac,72,47,3
47043,Buzet-sur-Baïse,72,47,3
47044,Cahuzac,72,47,3
47045,Calignac,72,47,3
47046,Calonges,72,47,3
47047,Cambes,72,47,3
47048,Cancon,72,47,3
47049,Casseneuil,72,47,3
47050,Cassignas,72,47,3
47051,Castelculier,72,47,3
47052,Casteljaloux,72,47,3
47053,Castella,72,47,3
47054,Castelmoron-sur-Lot,72,47,3
47055,Castelnaud-de-Gratecambe,72,47,3
47056,Castelnau-sur-Gupie,72,47,3
47057,Castillonnès,72,47,3
47058,Caubeyres,72,47,3
47059,Caubon-Saint-Sauveur,72,47,3
47060,Caudecoste,72,47,3
47061,Caumont-sur-Garonne,72,47,3
47062,Cauzac,72,47,3
47063,Cavarc,72,47,3
47064,Cazideroque,72,47,3
47065,Clairac,72,47,3
47066,Clermont-Dessous,72,47,3
47067,Clermont-Soubiran,72,47,3
47068,Cocumont,72,47,3
47069,Colayrac-Saint-Cirq,72,47,3
47070,Condezaygues,72,47,3
47071,Coulx,72,47,3
47072,Courbiac,72,47,3
47073,Cours,72,47,3
47074,Couthures-sur-Garonne,72,47,3
47075,La Croix-Blanche,72,47,3
47076,Cuq,72,47,3
47077,Cuzorn,72,47,3
47078,Damazan,72,47,3
47079,Dausse,72,47,3
47080,Dévillac,72,47,3
47081,Dolmayrac,72,47,3
47082,Dondas,72,47,3
47083,Doudrac,72,47,3
47084,Douzains,72,47,3
47085,Durance,72,47,3
47086,Duras,72,47,3
47087,Engayrac,72,47,3
47088,Escassefort,72,47,3
47089,Esclottes,72,47,3
47090,Espiens,72,47,3
47091,Estillac,72,47,3
47092,Fals,72,47,3
47093,Fargues-sur-Ourbise,72,47,3
47094,Fauguerolles,72,47,3
47095,Fauillet,72,47,3
47096,Ferrensac,72,47,3
47097,Feugarolles,72,47,3
47098,Fieux,72,47,3
47099,Fongrave,72,47,3
47100,Foulayronnes,72,47,3
47101,Fourques-sur-Garonne,72,47,3
47102,Francescas,72,47,3
47103,Fréchou,72,47,3
47104,Frégimont,72,47,3
47105,Frespech,72,47,3
47106,Fumel,72,47,3
47107,Galapian,72,47,3
47108,Gaujac,72,47,3
47109,Gavaudun,72,47,3
47110,Gontaud-de-Nogaret,72,47,3
47111,Granges-sur-Lot,72,47,3
47112,Grateloup-Saint-Gayrand,72,47,3
47113,Grayssas,72,47,3
47114,Grézet-Cavagnan,72,47,3
47115,Guérin,72,47,3
47117,Hautefage-la-Tour,72,47,3
47118,Hautesvignes,72,47,3
47119,Houeillès,72,47,3
47120,Jusix,72,47,3
47121,Labastide-Castel-Amouroux,72,47,3
47122,Labretonie,72,47,3
47123,Lacapelle-Biron,72,47,3
47124,Lacaussade,72,47,3
47125,Lacépède,72,47,3
47126,Lachapelle,72,47,3
47127,Lafitte-sur-Lot,72,47,3
47128,Lafox,72,47,3
47129,Lagarrigue,72,47,3
47130,Lagruère,72,47,3
47131,Lagupie,72,47,3
47132,Lalandusse,72,47,3
47133,Lamontjoie,72,47,3
47134,Lannes,72,47,3
47135,Laparade,72,47,3
47136,Laperche,72,47,3
47137,Laplume,72,47,3
47138,Laroque-Timbaut,72,47,3
47139,Lasserre,72,47,3
47140,Laugnac,72,47,3
47141,Laussou,72,47,3
47142,Lauzun,72,47,3
47143,Lavardac,72,47,3
47144,Lavergne,72,47,3
47145,Layrac,72,47,3
47146,Lédat,72,47,3
47147,Lévignac-de-Guyenne,72,47,3
47148,Leyritz-Moncassin,72,47,3
47150,Longueville,72,47,3
47151,Loubès-Bernac,72,47,3
47152,Lougratte,72,47,3
47154,Lusignan-Petit,72,47,3
47155,Madaillan,72,47,3
47156,Marcellus,72,47,3
47157,Marmande,72,47,3
47158,Marmont-Pachas,72,47,3
47159,Le Mas-d'Agenais,72,47,3
47160,Masquières,72,47,3
47161,Massels,72,47,3
47162,Massoulès,72,47,3
47163,Mauvezin-sur-Gupie,72,47,3
47164,Mazières-Naresse,72,47,3
47165,Meilhan-sur-Garonne,72,47,3
47167,Mézin,72,47,3
47168,Miramont-de-Guyenne,72,47,3
47169,Moirax,72,47,3
47170,Monbahus,72,47,3
47171,Monbalen,72,47,3
47172,Moncaut,72,47,3
47173,Monclar,72,47,3
47174,Moncrabeau,72,47,3
47175,Monflanquin,72,47,3
47176,Mongaillard,72,47,3
47177,Monheurt,72,47,3
47178,Monségur,72,47,3
47179,Monsempron-Libos,72,47,3
47180,Montagnac-sur-Auvignon,72,47,3
47181,Montagnac-sur-Lède,72,47,3
47182,Montastruc,72,47,3
47183,Montauriol,72,47,3
47184,Montaut,72,47,3
